SName;Building;BuildingPart;Gender;CntAgeCat1;CntAgeCat2;CntAgeCat3;CntAgeCat4;CntAgeCat5;CntAgeCat6;CntAgeCatNull;CntAgeAll
Балабана М.;11;;female;0;2;0;3;2;5;0;12
Балабана М.;12;;female;0;2;0;4;1;0;0;7
Балабана М.;2;;female;0;1;2;1;3;1;0;8
Балабана М.;20;;female;0;0;1;1;2;1;0;5
Балабана М.;21;;female;2;0;0;6;7;3;0;18
Балабана М.;22;;female;0;0;1;0;7;4;0;12
Балабана М.;23;;female;0;1;0;2;4;3;0;10
Балабана М.;24;;female;0;0;0;3;1;4;0;8
Балабана М.;25;;female;1;2;2;3;8;8;0;24
Балабана М.;27;;female;0;1;1;1;2;4;0;9
Балабана М.;29;;female;2;0;1;2;4;1;0;10
Балабана М.;3;;female;0;0;0;1;1;4;0;6
Балабана М.;4;;female;1;3;0;3;4;3;0;14
Балабана М.;6;;female;0;2;0;4;4;5;0;15
Балабана М.;6а;;female;0;1;0;1;1;0;0;3
Балабана М.;8;;female;1;1;1;3;5;2;0;13
Балкова;10;;female;0;1;0;2;1;1;0;5
Балкова;16;;female;1;0;0;1;0;1;0;3
Балкова;18;;female;1;0;1;0;1;0;0;3
Балкова;4;;female;0;1;0;0;1;1;0;3
Балкова;6;;female;0;0;0;0;0;0;0;0
Балкова;6а;;female;0;0;0;0;0;1;0;1
Балтійська;1;;female;0;0;1;1;4;3;0;9
Балтійська;10;;female;0;1;0;0;2;1;0;4
Балтійська;11;;female;0;0;0;0;0;2;0;2
Балтійська;12;;female;1;2;0;2;3;1;0;9
Балтійська;14;;female;3;1;0;2;5;1;0;12
Балтійська;15;;female;0;1;0;0;0;0;0;1
Балтійська;15а;;female;0;0;0;0;0;0;0;0
Балтійська;16;;female;0;0;0;1;2;0;0;3
Балтійська;16а;;female;0;0;0;0;0;1;0;1
Балтійська;17;;female;0;1;1;0;3;4;0;9
Балтійська;18;;female;0;0;0;2;1;2;0;5
Балтійська;19;;female;0;0;0;0;0;1;0;1
Балтійська;2;;female;0;1;0;4;1;2;0;8
Балтійська;20;;female;0;0;0;1;1;2;0;4
Балтійська;21;;female;2;5;3;11;22;21;0;64
Балтійська;22;;female;0;0;0;3;1;2;0;6
Балтійська;24;;female;0;0;0;2;1;1;0;4
Балтійська;25;;female;0;0;0;1;1;2;0;4
Балтійська;25б;;female;0;0;0;1;0;0;0;1
Балтійська;25в;;female;0;0;0;0;0;1;0;1
Балтійська;25вл;;female;0;1;0;2;1;0;0;4
Балтійська;26;;female;0;1;0;1;0;2;0;4
Балтійська;27;;female;0;0;1;1;2;1;0;5
Балтійська;28;;female;0;0;0;0;1;0;0;1
Балтійська;3;;female;1;0;0;0;0;1;0;2
Балтійська;30;;female;0;0;0;1;1;0;0;2
Балтійська;31;;female;4;0;1;6;1;0;0;12
Балтійська;32;;female;0;0;0;1;1;1;0;3
Балтійська;33;;female;0;0;0;0;1;0;0;1
Балтійська;35;;female;0;0;0;1;3;2;0;6
Балтійська;4;;female;0;0;0;1;0;0;0;1
Балтійська;4б;;female;0;0;0;1;1;0;0;2
Балтійська;4вл;;female;0;0;0;1;0;1;0;2
Балтійська;7;;female;0;0;0;1;0;0;0;1
Балтійська;7а;;female;0;0;0;1;0;1;0;2
Балтійська;7б;;female;1;1;0;1;0;0;0;3
Балтійська;8;;female;0;1;1;0;3;1;0;6
Балтійська;9;;female;0;3;0;1;3;1;0;8
Бальзака О.;13;;female;0;1;0;1;1;0;0;3
Бальзака О.;15;;female;1;0;1;0;2;1;0;5
Бальзака О.;16;;female;0;2;0;1;1;1;0;5
Бальзака О.;18;;female;0;1;0;1;0;0;0;2
Бальзака О.;1а;;female;0;0;0;0;1;0;0;1
Бальзака О.;20;;female;0;0;0;1;1;1;0;3
Бальзака О.;22;;female;0;0;0;3;1;0;0;4
Бальзака О.;25;;female;2;6;0;16;23;6;0;53
Бальзака О.;3;;female;0;0;0;2;1;0;0;3
Бальзака О.;33;;female;1;0;0;4;1;0;0;6
Бальзака О.;33.;;female;1;1;0;5;2;1;0;10
Бальзака О.;35;;female;0;0;0;0;1;0;0;1
Бальзака О.;35а;;female;0;0;0;1;0;0;0;1
Бальзака О.;5;;female;0;0;1;3;1;0;0;5
Бальзака О.;7;;female;1;3;1;4;3;4;0;16
Бандери С.;15;;female;0;0;1;1;4;2;0;8
Бандери С.;16;;female;0;0;1;1;3;2;0;7
Бандери С.;17;;female;0;0;1;1;3;2;0;7
Бандери С.;18;;female;0;2;1;4;4;8;0;19
Бандери С.;19;;female;0;1;0;3;3;2;0;9
Бандери С.;2;;female;2;2;1;6;8;10;0;29
Бандери С.;20;;female;0;1;0;2;3;6;0;12
Бандери С.;21;;female;2;2;1;7;3;2;0;17
Бандери С.;22;;female;0;0;1;1;3;1;0;6
Бандери С.;23;;female;0;1;0;1;3;6;0;11
Бандери С.;24;;female;0;1;0;2;4;6;0;13
Бандери С.;25;;female;2;0;0;0;1;5;0;8
Бандери С.;26;;female;1;1;0;3;0;5;0;10
Бандери С.;28;;female;2;0;0;1;5;4;0;12
Бандери С.;29;;female;2;2;0;3;4;5;0;16
Бандери С.;31;;female;0;0;0;3;2;2;0;7
Бандери С.;33;;female;4;2;0;6;8;5;0;25
Бандери С.;35;;female;0;0;0;0;3;4;0;7
Бандери С.;37;;female;0;0;0;1;0;1;0;2
Бандери С.;39;;female;0;0;0;4;3;4;0;11
Бандери С.;4;;female;3;0;0;2;1;4;0;10
Бандери С.;41;;female;1;3;3;3;6;7;0;23
Бандери С.;43;;female;3;0;1;4;3;2;0;13
Бандери С.;45;;female;0;0;1;2;6;1;0;10
Бандери С.;47;;female;0;0;0;1;2;6;0;9
Бандери С.;47а;;female;0;2;1;2;3;7;0;15
Бандери С.;49;;female;0;3;1;5;5;10;0;24
Бандери С.;5;;female;0;1;0;2;1;2;0;6
Бандери С.;51;;female;2;1;2;2;5;3;0;15
Бандери С.;53;;female;0;2;1;2;7;4;0;16
Бандери С.;57;;female;0;0;1;0;3;3;0;7
Бандери С.;59;;female;0;0;0;1;3;3;0;7
Бандери С.;5а;;female;0;3;0;1;2;0;0;6
Бандери С.;6;;female;0;2;0;3;0;2;0;7
Бандери С.;61;;female;1;0;0;3;4;7;0;15
Бандери С.;65;;female;2;1;1;7;8;4;0;23
Бандери С.;67;;female;0;1;1;2;2;3;0;9
Бандери С.;69;;female;2;3;0;2;8;15;0;30
Бандери С.;7;;female;0;1;1;4;3;2;0;11
Бандери С.;71;;female;0;2;0;2;4;7;0;15
Бандери С.;73;;female;0;0;0;0;1;3;0;4
Бандери С.;75;;female;1;0;0;3;5;2;0;11
Бандери С.;81;;female;1;4;0;4;6;3;0;18
Бандери С.;83;;female;0;2;0;7;5;4;0;18
Бандери С.;85;;female;0;6;0;5;2;11;0;24
Бандери С.;89;;female;0;0;0;2;2;5;0;9
Бандери С.;9;;female;0;0;0;1;1;3;0;5
Бандрівського Д.;1;;female;0;0;0;4;2;1;0;7
Бандрівського Д.;10а;;female;0;0;0;1;1;0;0;2
Бандрівського Д.;12;;female;0;2;2;4;3;0;0;11
Бандрівського Д.;14;;female;1;0;0;1;1;2;0;5
Бандрівського Д.;16;;female;1;0;0;4;2;1;0;8
Бандрівського Д.;18;;female;1;0;0;1;0;3;0;5
Бандрівського Д.;18а;;female;0;0;0;0;1;1;0;2
Бандрівського Д.;20;;female;1;0;0;4;1;2;0;8
Бандрівського Д.;22;;female;1;0;0;1;1;1;0;4
Бандрівського Д.;3;;female;0;0;0;0;1;0;0;1
Бандрівського Д.;4;;female;0;1;0;1;0;1;0;3
Бандрівського Д.;5;;female;0;1;2;1;1;3;0;8
Бандрівського Д.;6;;female;0;0;0;1;3;0;0;4
Бандрівського Д.;7;;female;0;0;0;0;0;0;0;0
Бандрівського Д.;8;;female;0;1;0;1;1;2;0;5
Бандрівського Д.;9;;female;1;0;0;2;0;1;0;4
Банківська;3;;female;1;0;0;4;5;4;0;14
Банківська;5;;female;0;0;0;0;0;0;0;0
Барбарисова;10;;female;0;0;0;1;1;0;0;2
Барбарисова;12;;female;0;0;0;1;1;1;0;3
Барбарисова;14;;female;0;0;0;0;0;1;0;1
Барбарисова;16;;female;1;0;0;1;1;0;0;3
Барбарисова;3;;female;0;0;0;0;1;1;0;2
Барбарисова;3а;;female;0;0;0;1;0;0;0;1
Барбарисова;4;;female;0;0;0;0;0;1;0;1
Барбарисова;5;;female;0;0;1;0;1;0;0;2
Барбарисова;7;;female;0;0;0;0;2;2;0;4
Барбарисова;8;;female;0;0;0;0;0;1;0;1
Барбарисова;9;;female;0;0;0;0;0;0;0;0
Барвінок Г.;1;;female;2;2;0;2;6;6;0;18
Барвінських;1;;female;0;0;0;0;0;1;0;1
Барвінських;10;;female;0;0;0;2;4;0;0;6
Барвінських;11;;female;1;2;0;1;3;3;0;10
Барвінських;12;;female;0;0;0;2;1;2;0;5
Барвінських;14;;female;0;0;1;2;2;2;0;7
Барвінських;15;;female;0;0;1;0;2;1;0;4
Барвінських;16;;female;1;0;0;2;1;1;0;5
Барвінських;2;;female;0;0;1;2;3;2;0;8
Барвінських;3а;;female;0;0;0;0;1;0;0;1
Барвінських;3в;;female;0;0;0;0;0;0;0;0
Барвінських;4;;female;0;1;2;2;5;3;0;13
Барвінських;5;;female;0;0;0;0;1;0;0;1
Барвінських;6;;female;0;3;0;2;6;2;0;13
Барвінських;7;;female;1;0;0;2;1;2;0;6
Барвінських;8;;female;1;1;0;1;1;1;0;5
Барвінських;9;;female;0;0;0;0;0;2;0;2
Баронча С.;5;;female;0;0;1;6;3;3;0;13
Баронча С.;6;;female;0;4;0;4;6;10;0;24
Басараб О.;1;;female;0;0;21;0;0;0;0;21
Басараб О.;11;;female;0;1;0;2;1;1;0;5
Басараб О.;11а;;female;1;6;0;4;8;6;0;25
Басараб О.;3;;female;2;2;1;4;1;0;0;10
Басараб О.;3а;;female;0;0;7;0;0;0;0;7
Басараб О.;3б;;female;0;0;1;1;0;0;0;2
Басараб О.;9;;female;0;1;1;1;2;5;0;10
Батуринська;1;;female;0;3;0;4;4;4;0;15
Батуринська;2;;female;24;36;11;61;14;0;0;146
Батуринська;3;;female;1;0;0;3;2;5;0;11
Батуринська;5;;female;0;1;1;2;6;2;0;12
Батуринська;7;;female;0;2;2;0;3;2;0;9
Бахматюка О.;10;;female;0;0;0;1;0;1;0;2
Бахматюка О.;10а;;female;0;1;0;1;1;0;0;3
Бахматюка О.;12;;female;1;1;1;2;1;0;0;6
Бахматюка О.;14;;female;1;0;1;1;0;0;0;3
Бахматюка О.;14а;;female;0;2;2;0;1;0;0;5
Бахматюка О.;16;;female;0;0;0;1;1;0;0;2
Бахматюка О.;20;;female;0;0;0;0;0;0;0;0
Бахматюка О.;4;;female;0;0;0;0;0;1;0;1
Бахматюка О.;8;;female;0;0;0;0;0;1;0;1
Бахматюка О.;8а;;female;0;2;0;1;0;0;0;3
Бачинського Ю.;5;;female;0;1;0;0;0;0;0;1
Бачинського Ю.;8;;female;0;0;1;0;1;0;0;2
Баштанна;1;;female;2;1;3;12;18;26;0;62
Баштанна;10;;female;0;0;0;0;0;2;0;2
Баштанна;12;;female;0;0;1;0;1;0;0;2
Баштанна;14;;female;0;0;0;0;0;1;0;1
Баштанна;18;;female;0;0;0;1;2;0;0;3
Баштанна;2;;female;0;0;0;1;4;0;0;5
Баштанна;20;;female;0;1;0;2;3;0;0;6
Баштанна;22;;female;0;0;0;0;1;1;0;2
Баштанна;24;;female;0;1;0;0;1;1;0;3
Баштанна;3;;female;1;6;2;24;16;21;0;70
Баштанна;4;;female;0;0;0;0;0;1;0;1
Белзька;10;;female;0;0;0;0;1;0;0;1
Белзька;13;;female;0;1;0;1;1;1;0;4
Белзька;2;;female;0;0;0;0;0;0;0;0
Белзька;20;;female;0;0;0;0;1;0;0;1
Белзька;5;;female;0;0;0;1;0;1;0;2
Белзька;7;;female;0;0;0;0;0;0;0;0
Белзька;9;;female;1;1;0;1;1;1;0;5
Бенцаля М.;1;;female;1;1;1;1;0;1;0;5
Бенцаля М.;10;;female;0;0;0;0;0;0;0;0
Бенцаля М.;11;;female;0;0;1;2;1;2;0;6
Бенцаля М.;12;;female;0;0;0;0;1;0;0;1
Бенцаля М.;14;;female;0;0;0;1;1;0;0;2
Бенцаля М.;3;;female;0;0;0;1;1;0;0;2
Бенцаля М.;5;;female;0;0;0;2;1;0;0;3
Бенцаля М.;6;;female;0;0;0;0;0;0;0;0
Бенцаля М.;7;;female;2;1;0;1;1;2;0;7
Бенцаля М.;8;;female;0;0;0;0;1;0;0;1
Бенцаля М.;9;;female;0;0;0;0;0;1;0;1
Бережанська;10;;female;1;2;0;2;1;2;0;8
Бережанська;101;;female;0;0;0;0;0;0;0;0
Бережанська;101а;;female;1;0;0;1;1;0;0;3
Бережанська;103;;female;0;0;0;1;1;0;0;2
Бережанська;105;;female;0;0;0;0;1;1;0;2
Бережанська;107;;female;0;1;1;0;0;1;0;3
Бережанська;107а;;female;0;0;0;0;1;0;0;1
Бережанська;109;;female;0;0;0;1;1;1;0;3
Бережанська;11;;female;0;0;0;1;0;1;0;2
Бережанська;111;;female;0;0;0;0;1;0;0;1
Бережанська;113;;female;0;0;0;1;0;1;0;2
Бережанська;113а;;female;0;1;0;0;1;0;0;2
Бережанська;117;;female;0;0;0;0;1;2;0;3
Бережанська;119;;female;0;0;0;0;1;0;0;1
Бережанська;11а;;female;0;0;0;0;0;0;0;0
Бережанська;12;;female;0;0;0;0;1;1;0;2
Бережанська;13;;female;0;0;0;1;2;0;0;3
Бережанська;14;;female;0;0;0;1;1;0;0;2
Бережанська;15а;;female;0;1;1;0;1;1;0;4
Бережанська;16;;female;1;0;0;0;1;0;0;2
Бережанська;16а;;female;0;0;0;0;1;0;0;1
Бережанська;18;;female;0;0;1;2;1;1;0;5
Бережанська;19;;female;0;0;0;1;0;1;0;2
Бережанська;2;;female;0;0;0;0;0;1;0;1
Бережанська;20;;female;0;0;0;0;0;1;0;1
Бережанська;22;;female;1;0;0;0;1;1;0;3
Бережанська;22а;;female;0;0;0;0;0;0;0;0
Бережанська;23;;female;0;0;0;0;0;1;0;1
Бережанська;24;;female;0;2;0;0;0;1;0;3
Бережанська;26;;female;1;0;0;1;1;0;0;3
Бережанська;27;;female;0;1;1;0;1;1;0;4
Бережанська;28;;female;0;0;1;0;1;0;0;2
Бережанська;28а;;female;0;0;0;0;0;1;0;1
Бережанська;29;;female;0;1;0;2;1;0;0;4
Бережанська;30;;female;0;0;0;0;0;1;0;1
Бережанська;31;;female;0;0;0;0;1;0;0;1
Бережанська;32;;female;0;0;0;0;0;1;0;1
Бережанська;33;;female;0;0;0;2;2;0;0;4
Бережанська;35;;female;0;0;0;0;0;0;0;0
Бережанська;35б;;female;0;1;0;0;1;0;0;2
Бережанська;36;;female;0;0;1;0;1;0;0;2
Бережанська;36а;;female;0;0;0;0;0;0;0;0
Бережанська;37;;female;0;0;0;1;1;0;0;2
Бережанська;38;;female;0;0;0;0;0;1;0;1
Бережанська;38а;;female;0;0;0;0;1;1;0;2
Бережанська;39;;female;0;0;0;1;0;0;0;1
Бережанська;4;;female;0;0;0;0;0;1;0;1
Бережанська;41;;female;0;1;0;0;1;0;0;2
Бережанська;45;;female;0;0;0;1;0;1;0;2
Бережанська;49;;female;0;0;0;0;0;0;0;0
Бережанська;5;;female;0;0;0;0;0;1;0;1
Бережанська;51;;female;0;0;0;0;0;1;0;1
Бережанська;51а;;female;0;0;0;0;0;2;0;2
Бережанська;52;;female;0;0;0;1;0;1;0;2
Бережанська;52а;;female;0;0;0;1;2;0;0;3
Бережанська;53;;female;0;0;0;1;2;1;0;4
Бережанська;54;;female;17;22;7;45;15;3;0;109
Бережанська;56;;female;0;0;1;1;0;2;0;4
Бережанська;57;;female;0;0;0;0;0;0;0;0
Бережанська;59;;female;0;0;0;2;0;2;0;4
Бережанська;59а;;female;0;1;0;1;0;0;0;2
Бережанська;6;;female;0;0;0;0;0;0;0;0
Бережанська;63;;female;0;0;0;1;0;2;0;3
Бережанська;77;;female;0;0;0;1;1;1;0;3
Бережанська;79;;female;0;0;0;0;1;1;0;2
Бережанська;79а;;female;0;0;0;0;0;0;0;0
Бережанська;8;;female;0;0;0;0;1;1;0;2
Бережанська;85ос;;female;0;0;0;0;1;1;0;2
Бережанська;89;;female;1;0;0;4;1;0;0;6
Бережанська;9;;female;0;0;1;0;1;0;0;2
Бережанська;91;;female;1;0;0;0;1;1;0;3
Бережанська;95;;female;0;0;0;1;1;1;0;3
Бережанська;95а;;female;0;0;0;0;0;1;0;1
Бережанська;95б;;female;0;1;0;0;0;1;0;2
Бережанська;95в;;female;0;0;0;0;1;0;0;1
Бережанська;95г;;female;0;0;0;0;1;0;0;1
Бережанська;99;;female;1;2;0;2;2;1;0;8
Березова;11;;female;0;0;0;0;1;0;0;1
Березова;12;;female;0;0;0;0;0;1;0;1
Березова;13;;female;0;0;0;1;1;0;0;2
Березова;15а;;female;1;0;0;0;0;0;0;1
Березова;16;;female;0;0;0;0;1;1;0;2
Березова;17;;female;0;0;1;0;1;0;0;2
Березова;19;;female;0;0;0;0;0;0;0;0
Березова;20;;female;0;0;1;0;1;0;0;2
Березова;21;;female;0;0;0;2;0;1;0;3
Березова;21а;;female;0;0;0;0;0;1;0;1
Березова;22;;female;0;0;0;2;1;1;0;4
Березова;23;;female;0;0;0;0;1;1;0;2
Березова;24;;female;0;0;0;2;1;1;0;4
Березова;28;;female;0;0;0;0;0;0;0;0
Березова;29;;female;0;0;0;0;1;1;0;2
Березова;30;;female;0;0;0;0;0;0;0;0
Березова;32;;female;0;0;0;0;0;0;0;0
Березова;32а;;female;0;0;0;0;0;1;0;1
Березова;32б;;female;0;0;0;1;1;0;0;2
Березова;33;;female;0;0;0;0;0;1;0;1
Березова;35;;female;0;0;0;2;2;1;0;5
Березова;35а;;female;0;0;0;0;1;1;0;2
Березова;38;;female;0;1;0;1;0;0;0;2
Березова;39;;female;0;0;0;0;0;1;0;1
Березова;3а;;female;0;0;0;0;1;1;0;2
Березова;41;;female;0;0;0;0;2;1;0;3
Березова;42;;female;0;0;0;0;1;0;0;1
Березова;44;;female;0;0;0;0;1;1;0;2
Березова;45;;female;0;0;0;0;0;0;0;0
Березова;45а;;female;0;0;0;0;0;0;0;0
Березова;46;;female;0;0;0;1;2;1;0;4
Березова;47;;female;2;2;0;3;1;2;0;10
Березова;47а;;female;0;0;0;0;2;1;0;3
Березова;49;;female;0;0;0;1;2;0;0;3
Березова;5;;female;0;1;0;0;0;0;0;1
Березова;51;;female;0;0;0;0;0;0;0;0
Березова;53;;female;0;0;0;0;0;1;0;1
Березова;7;;female;1;0;0;0;1;0;0;2
Березова;9;;female;2;1;0;1;1;1;0;6
Берестяна;1;;female;0;1;0;1;0;0;0;2
Берестяна;10;;female;2;0;0;1;0;1;0;4
Берестяна;10а;;female;0;2;0;2;1;0;0;5
Берестяна;10б;;female;0;0;0;2;0;1;0;3
Берестяна;11;;female;0;0;1;0;0;0;0;1
Берестяна;12;;female;0;2;1;1;1;1;0;6
Берестяна;14;;female;1;1;0;0;0;1;0;3
Берестяна;18;;female;0;0;0;1;2;1;0;4
Берестяна;4;;female;0;1;0;1;1;1;0;4
Берестяна;6;;female;0;0;0;0;0;1;0;1
Берестяна;7;;female;0;0;0;0;1;1;0;2
Берестяна;7а;;female;0;0;0;0;1;0;0;1
Берестяна;8;;female;1;0;0;2;2;1;0;6
Берестяна;9;;female;0;0;0;0;0;1;0;1
Беринди П.;1;;female;1;2;0;4;2;4;0;13
Беринди П.;3;;female;0;1;2;2;1;2;0;8
Бескидська;1;;female;0;0;0;0;1;1;0;2
Бескидська;10;;female;0;0;0;0;1;0;0;1
Бескидська;11;;female;0;0;0;2;1;0;0;3
Бескидська;12;;female;1;0;0;3;3;1;0;8
Бескидська;13;;female;0;0;0;1;1;0;0;2
Бескидська;13а;;female;0;0;1;0;0;0;0;1
Бескидська;14;;female;0;0;0;0;1;1;0;2
Бескидська;15;;female;0;0;0;0;1;0;0;1
Бескидська;16;;female;0;0;0;0;0;0;0;0
Бескидська;17;;female;0;0;0;1;0;1;0;2
Бескидська;18;;female;0;0;1;0;2;2;0;5
Бескидська;19;;female;0;0;0;0;0;0;0;0
Бескидська;1а;;female;0;0;0;1;0;2;0;3
Бескидська;2;;female;1;3;0;4;5;4;0;17
Бескидська;20;;female;0;2;0;1;1;0;0;4
Бескидська;21;;female;0;0;0;1;1;0;0;2
Бескидська;22;;female;0;0;0;0;0;1;0;1
Бескидська;23;;female;0;0;2;0;1;0;0;3
Бескидська;23а;;female;0;0;0;0;1;1;0;2
Бескидська;24;;female;0;0;0;1;0;1;0;2
Бескидська;26;;female;0;1;0;1;1;2;0;5
Бескидська;27;;female;0;1;0;1;1;1;0;4
Бескидська;28;;female;0;0;0;0;1;0;0;1
Бескидська;3;;female;0;1;0;2;0;0;0;3
Бескидська;31;;female;1;1;0;0;0;2;0;4
Бескидська;38/0;;female;0;0;0;0;0;1;0;1
Бескидська;4;;female;0;0;0;0;0;1;0;1
Бескидська;5;;female;0;0;0;1;0;2;0;3
Бескидська;6;;female;0;0;0;0;0;1;0;1
Бескидська;7;;female;1;0;0;1;0;0;0;2
Бескидська;8;;female;0;0;0;0;0;1;0;1
Бескидська;9а;;female;0;0;0;0;2;0;0;2
Бетховена Л.;15;;female;0;0;0;0;1;1;0;2
Біберовича І.;1;;female;0;0;0;1;0;1;0;2
Біберовича І.;10;;female;0;1;0;0;2;1;0;4
Біберовича І.;11;;female;12;11;11;46;49;18;0;147
Біберовича І.;12;;female;0;1;0;1;0;0;0;2
Біберовича І.;12а;;female;0;0;0;1;0;1;0;2
Біберовича І.;13;;female;2;6;4;14;22;3;0;51
Біберовича І.;13а;;female;1;1;3;5;5;7;0;22
Біберовича І.;14;;female;0;0;0;1;0;0;0;1
Біберовича І.;15;;female;2;6;1;20;19;3;0;51
Біберовича І.;16;;female;0;0;0;0;0;0;0;0
Біберовича І.;17;;female;0;1;1;1;7;3;0;13
Біберовича І.;17а;;female;0;0;0;0;1;0;0;1
Біберовича І.;17б;;female;0;0;0;0;0;1;0;1
Біберовича І.;18;;female;0;0;0;0;0;2;0;2
Біберовича І.;19;;female;3;5;1;5;9;5;0;28
Біберовича І.;1а;;female;0;0;0;0;1;0;0;1
Біберовича І.;20;;female;0;0;0;0;0;1;0;1
Біберовича І.;22;;female;0;0;0;0;0;1;0;1
Біберовича І.;24;;female;0;0;0;0;1;1;0;2
Біберовича І.;26;;female;0;0;1;0;0;2;0;3
Біберовича І.;28;;female;0;0;0;0;0;1;0;1
Біберовича І.;3;;female;0;2;0;2;1;0;0;5
Біберовича І.;30;;female;1;1;1;2;1;1;0;7
Біберовича І.;32;;female;0;0;0;1;0;2;0;3
Біберовича І.;34;;female;0;1;0;1;2;0;0;4
Біберовича І.;4;;female;0;0;0;0;2;1;0;3
Біберовича І.;6;;female;0;0;0;0;0;0;0;0
Біберовича І.;8;;female;0;1;0;0;1;0;0;2
Біберовича І.;9;;female;19;27;12;75;87;63;0;283
Бігова;10;;female;0;0;0;2;0;0;0;2
Бігова;11;;female;0;0;0;0;0;1;0;1
Бігова;12;;female;0;0;0;0;1;0;0;1
Бігова;13;;female;0;0;0;0;0;1;0;1
Бігова;15;;female;0;0;0;0;1;0;0;1
Бігова;16сгк;;female;0;0;0;0;1;0;0;1
Бігова;17;;female;4;3;10;30;15;4;0;66
Бігова;18;;female;0;1;0;0;1;0;0;2
Бігова;4;;female;0;0;0;0;0;2;0;2
Бігова;5;;female;0;0;0;1;0;1;0;2
Бігова;6;;female;1;0;0;0;1;1;0;3
