lat,long,number_of_people
49.84250026,23.98843934,2
49.84510025,23.99109859,6
49.84493606,23.99111160,12
49.84481318,23.99112059,15
49.84264149,23.99109518,15
49.84466008,23.99112735,13
49.84453833,23.99113397,11
49.84419081,23.99114998,4
49.84402846,23.99159822,5
49.84364659,23.99113045,6
49.84591078,23.99106411,3
49.84210505,23.98820437,1
49.84227411,23.98820586,2
49.84234500,23.98804391,3
49.84245912,23.98806907,7
49.84233500,23.98781833,1
49.84224752,23.98996445,5
49.84576509,23.99107176,2
49.84234742,23.98973434,7
49.84568174,23.99107567,5
49.84218497,23.98972872,7
49.84545203,23.99108551,9
49.82368097,23.96691027,3
49.82414486,23.96663580,3
49.82394430,23.96657025,2
49.84910031,24.00146102,54
49.84908397,24.00119981,8
49.84912576,24.00167101,4
49.84937555,24.00173699,30
49.84965184,24.00221731,6
49.84991560,24.00203591,6
49.84813603,24.00154495,134
49.85040584,24.00251525,205
49.85600791,24.00723959,3
49.85574365,24.01077784,1
49.84885787,24.00206088,152
49.84881240,24.00091729,6
49.84880306,24.00124795,190
49.84890539,24.00107666,7
49.84886593,24.00129251,17
49.84899734,24.00113990,9
49.83400366,24.01055516,31
49.83387840,24.01064939,9
49.83272811,24.00915716,16
49.83273979,24.00861357,31
49.83286422,24.00852699,21
49.83262919,24.00840737,27
49.83276838,24.00836152,15
49.83255224,24.00828319,22
49.83269162,24.00811176,2
49.83245585,24.00809353,18
49.83249045,24.00786629,17
49.83235408,24.00790265,24
49.83236087,24.00762441,10
49.83228481,24.00777652,27
49.83215336,24.00725281,21
49.83216120,24.00756977,17
49.83204536,24.00706225,14
49.83199447,24.00727424,18
49.83192999,24.00684905,13
49.83118825,24.00643281,161
49.83181874,24.00664697,21
49.83429847,24.01109082,23
49.83184148,24.00624078,11
49.83159112,24.00625096,13
49.83148909,24.00605641,12
49.83138293,24.00586602,21
49.83127691,24.00598201,14
49.83127184,24.00566941,27
49.83115861,24.00575392,15
49.83126868,24.00536735,8
49.83088619,24.00583174,32
49.83073590,24.00534790,31
49.83414923,24.01081545,19
49.83024303,24.00398213,12
49.83016810,24.00387514,14
49.83007412,24.00376174,11
49.82988600,24.00340980,55
49.83416874,24.01117699,13
49.82976013,24.00330410,20
49.82955469,24.00294648,87
49.82928090,24.00299358,20
49.82912470,24.00277142,17
49.82878758,24.00245731,260
49.83408735,24.01070876,12
49.82922417,24.00241021,4
49.82861635,24.00211902,4
49.82899516,24.00210328,13
49.82852030,24.00200969,7
49.82880977,24.00185625,17
49.82841252,24.00185403,22
49.82842038,24.00122398,2
49.83394027,24.01076052,26
49.82228509,24.06059782,159
49.86456087,24.00646567,4
49.86520471,24.00413708,21
49.86490009,24.00443379,24
49.86494276,24.00409135,16
49.86503682,24.00366123,25
49.86467472,24.00609481,2
49.86497533,24.00517435,13
49.86501370,24.00481924,16
49.86481609,24.00528095,2
49.86505371,24.00449092,12
49.86474338,24.00493274,4
49.81493449,23.99977086,26
49.81564978,24.00054274,18
49.81556769,24.00102560,15
49.81530978,24.00105509,8
49.81505423,24.00093685,8
49.81526900,23.99986653,20
49.81516301,24.00036147,7
49.81562404,23.99997069,22
49.81515581,24.00051948,3
49.81595987,24.00007147,25
49.81605038,24.00032071,20
49.84424118,24.02878653,10
49.84418141,24.02882148,14
49.84421168,24.02925905,22
49.84426059,24.02912230,8
49.84427771,24.02940299,3
49.83067897,23.96429786,1
49.83080239,23.96457009,14
49.82560766,23.99168731,24
49.82550616,23.99196405,13
49.82573920,23.99149550,11
49.82521541,23.99190429,16
49.82574065,23.99199589,6
49.82563259,23.99216747,8
49.82580508,23.99211118,2
49.82569423,23.99227040,11
49.82585329,23.99219744,4
49.82574061,23.99234221,11
49.86655499,24.01334959,5
49.86620243,24.01313874,9
49.86671955,24.01304806,6
49.86694599,24.01257256,3
49.86684840,24.01306593,8
49.86699767,24.01301618,10
49.85230609,24.03225926,32
49.85370091,24.03336708,14
49.85555599,24.03527132,23
49.85389991,24.03350827,22
49.85615326,24.03591776,17
49.85430345,24.03388936,37
49.85664953,24.03638100,3
49.85730691,24.03674468,22
49.85793364,24.03708098,78
49.85812691,24.03719076,25
49.85241198,24.03233732,14
49.85990755,24.03845719,19
49.85612446,24.03557891,33
49.85659599,24.03583917,9
49.85709372,24.03612665,17
49.85737259,24.03644342,2
49.85747173,24.03636186,16
49.85778400,24.03612279,40
49.85248323,24.03239032,31
49.85821049,24.03663735,60
49.85888720,24.03735367,95
49.85956548,24.03783573,22
49.85262326,24.03249490,20
49.85294263,24.03273466,67
49.83122833,24.00753273,114
49.83100501,24.00748369,34
49.83112795,24.00726582,69
49.83113065,24.00681094,1
49.83079807,24.00807591,12
49.83062778,24.00802217,4
49.83067337,24.00796174,8
49.83088849,24.00795304,11
49.83098908,24.00781080,13
49.82721451,23.95855600,10
49.82623649,23.95736493,34
49.82616000,23.95696598,5
49.82697939,23.95866267,9
49.82661031,23.95828935,24
49.82621753,23.95868335,66
49.82616010,23.95825382,55
49.84975070,23.97681306,5
49.85006680,23.97751867,3
49.85033516,23.97759898,3
49.85017598,23.97767217,4
49.85050363,23.97787405,2
49.85026571,23.97802286,1
49.85061770,23.97805056,6
49.85040135,23.97796650,11
49.85070126,23.97815675,12
49.85051290,23.97811720,1
49.85080677,23.97832000,1
49.84959966,23.97709734,1
49.85062201,23.97832970,6
49.85094029,23.97834301,5
49.85074059,23.97852714,3
49.85106004,23.97877355,2
49.85088189,23.97874647,3
49.84991741,23.97702479,6
49.85002886,23.97717895,4
49.84985637,23.97724038,7
49.85009411,23.97726717,3
49.84995836,23.97737915,1
49.85020176,23.97742730,2
49.85399539,24.02950591,18
49.85385852,24.02945070,18
49.85400672,24.02956884,34
49.85368998,24.02979378,37
49.85406698,24.02990177,35
49.85392907,24.02985631,24
49.85409295,24.03004090,36
49.85413877,24.03027288,22
49.85407144,24.03061106,12
49.85410348,24.03077536,7
49.85424286,24.03150243,54
49.85383043,24.02861295,13
49.85435930,24.03233732,16
49.85436913,24.03253125,31
49.85438140,24.03277228,27
49.85439216,24.03299001,20
49.85453160,24.03336786,34
49.85370564,24.02860399,32
49.85440268,24.03321383,21
49.85454253,24.03361235,24
49.85455129,24.03380818,24
49.85456180,24.03403540,17
49.85386653,24.02882609,17
49.85373726,24.02878970,33
49.85395805,24.02930112,73
49.87557699,24.04942062,8
49.87539640,24.05077628,10
49.87528827,24.05096831,6
49.87531638,24.05173496,4
49.87532350,24.05119194,2
49.87522549,24.05141684,4
49.87534582,24.05203061,10
49.87519401,24.05176144,5
49.87532839,24.05234669,15
49.87540137,24.04898422,2
49.87528072,24.05258655,9
49.87531197,24.05292306,7
49.87543371,24.05311834,2
49.87535798,24.05347992,5
49.87518328,24.05392175,12
49.87539896,24.05409861,2
49.87529014,24.05495298,6
49.87541570,24.05437009,1
49.87506984,24.05530249,5
49.87539549,24.05467889,4
49.87527480,24.05543548,4
49.87576951,24.05480247,2
49.87528510,24.05562028,1
49.87565101,24.05529374,4
49.87533519,24.05592851,4
49.87552012,24.05582603,4
49.87541269,24.04933212,9
49.87514499,24.05636233,6
49.87534121,24.05647987,4
49.87572176,24.05615972,4
49.87490752,24.05666498,2
49.87531937,24.05691906,3
49.87549626,24.05647928,5
49.87528172,24.05726211,4
49.87548185,24.05669509,4
49.87519881,24.05748461,5
49.87552234,24.05700638,4
49.87519102,24.05775335,5
49.87576226,24.05725068,7
49.87518883,24.05808126,7
49.87591874,24.05780929,12
49.87523727,24.05843783,3
49.87556850,24.05806194,17
49.87535778,24.05877016,7
49.87546134,24.04966436,8
49.87564744,24.05857094,8
49.87624153,24.05631185,3
49.87638858,24.05894532,15
49.87659259,24.05539639,6
49.87658138,24.05797522,6
49.87658902,24.05432164,6
49.87669387,24.05756760,14
49.87614149,24.05220627,2
49.87653757,24.05715310,6
49.87618139,24.05168139,1
49.87540283,24.05128035,5
49.87643901,24.05663864,6
49.87616241,24.05145022,8
49.87610537,24.05114402,4
49.87535136,24.05047331,11
49.84469671,23.97320001,3
49.84548052,23.97310382,5
49.84556690,23.97307836,6
49.84568908,23.97291037,2
49.84587943,23.97286018,5
49.84599914,23.97281668,3
49.84605117,23.97293370,3
49.84615811,23.97277291,4
49.84625376,23.97287750,1
49.84629471,23.97286480,1
49.84650803,23.97263352,7
49.84658349,23.97277452,2
49.84695282,23.97247279,1
49.84497597,23.97312692,3
49.84667789,23.97273821,6
49.84714934,23.97241874,2
49.84750209,23.97215154,3
49.84765538,23.97214651,5
49.84504121,23.97323548,1
49.84793584,23.97204281,4
49.84802640,23.97208586,4
49.84827409,23.97197464,7
49.84845362,23.97186293,1
49.84509946,23.97307449,3
49.84881855,23.97156625,2
49.84866740,23.97210300,3
49.84515677,23.97320650,5
49.84537094,23.97300591,7
49.86316050,24.00636224,10
49.86370006,24.00374465,3
49.86351251,24.00384967,9
49.86387909,24.00342343,6
49.86354716,24.00362316,1
49.86377537,24.00322122,7
49.86358427,24.00338273,1
49.86381877,24.00295821,9
49.86361880,24.00316703,3
49.86365092,24.00290828,6
49.86367256,24.00274007,3
49.86354764,24.00255100,6
49.86374345,24.00225693,1
49.86323210,24.00582258,1
49.86351517,24.00489308,9
49.86321719,24.00554898,4
49.86362064,24.00427123,5
49.86346440,24.00424889,5
49.86366002,24.00400707,7
49.86348483,24.00410080,2
49.85034585,24.05666880,3
49.85016263,24.05238508,2
49.85047860,24.05307217,3
49.85074937,24.05343148,30
49.83776980,24.00193683,41
49.83791086,24.00179540,6
49.83831176,24.00156601,164
49.83696341,24.00266812,22
49.83960145,24.00026350,4
49.84821110,23.99654221,54
49.84014668,23.99961103,31
49.84026972,23.99951389,15
49.84041635,23.99941350,22
49.84055360,23.99933165,29
49.83718870,24.00246911,26
49.84118544,23.99917165,16
49.84138227,23.99883346,16
49.84152201,23.99874966,29
49.84181756,23.99857015,44
49.83734001,24.00233385,29
49.84268947,23.99807706,12
49.84281547,23.99797312,30
49.84349465,23.99766371,15
49.84380638,23.99761074,11
49.84392199,23.99752212,3
49.84513310,23.99825455,144
49.83758393,24.00212390,28
49.82920969,23.99856447,22
49.82899178,23.99785764,6
49.82946632,23.99862767,4
49.82906038,24.00022989,7
49.82987569,23.99728074,14
49.83000451,23.99726294,4
49.83004131,23.99721619,4
49.83035005,23.99719455,6
49.83037881,23.99716269,2
49.83042921,23.99688045,13
49.83051956,23.99680516,5
49.82913343,23.99980900,3
49.82897425,23.99926167,42
49.82916000,23.99943582,8
49.82902438,23.99889843,10
49.82918357,23.99934092,1
49.82906769,23.99852790,1
49.83842969,24.09759048,8
49.83846967,24.09895784,8
49.83850340,24.09925856,6
49.83828782,24.09761568,10
49.83843967,24.09788956,7
49.83831548,24.09804589,2
49.83858486,24.09812771,8
49.83838721,24.09828422,1
49.83864055,24.09902306,6
49.83843141,24.09862775,7
49.84764469,24.02804078,35
49.84838214,24.02776935,10
49.85825625,24.02730172,9
49.85892342,24.02719986,11
49.86056681,24.02665826,20
49.85908994,24.02734085,11
49.86083276,24.02645007,10
49.85127325,24.02680783,59
49.86107754,24.02660241,2
49.86112939,24.02651980,6
49.86128885,24.02658522,3
49.86136529,24.02720661,11
49.84855524,24.02769727,32
49.86115478,24.02702000,11
49.86223086,24.02737613,14
49.86225762,24.02644596,3
49.86331220,24.02692974,53
49.86306101,24.02627118,12
49.84872031,24.02762601,19
49.86326522,24.02619255,6
49.86533060,24.02576115,376
49.86367967,24.02600717,3
49.86385073,24.02592926,4
49.85151994,24.02695736,32
49.86589897,24.02551415,427
49.86389427,24.02545159,2
49.86413506,24.02579982,11
49.86437186,24.02547321,3
49.84894035,24.02753740,33
49.86659545,24.02504958,16
49.86694568,24.02473717,13
49.86631300,24.02467056,47
49.86712341,24.02458565,25
49.85175148,24.02710566,16
49.86849404,24.02350756,10
49.86871692,24.02333153,6
49.87126799,24.01862286,4
49.84913463,24.02745222,11
49.87143299,24.01821767,3
49.86905446,24.02288181,8
49.87151349,24.01806133,9
49.86919968,24.02261250,4
49.86929614,24.02241945,6
49.87192132,24.01764161,4
49.86938991,24.02222368,2
49.86949467,24.02198450,5
49.85187397,24.02717001,15
49.87222564,24.01735416,4
49.86959071,24.02181391,11
49.87279270,24.01703536,5
49.86970862,24.02151924,7
49.87299629,24.01702091,2
49.86978764,24.02135085,5
49.87312108,24.01685127,5
49.87004129,24.02076298,4
49.87317349,24.01668581,2
49.86987575,24.02041545,4
49.84927622,24.02739066,45
49.87339594,24.01664292,2
49.87003174,24.02023050,4
49.87358334,24.01596366,5
49.87033052,24.02025126,2
49.87369873,24.01597259,4
49.87369418,24.01576067,9
49.87038530,24.01988725,3
49.87387687,24.01542054,16
49.87045201,24.01982988,5
49.85195799,24.02721602,53
49.87364399,24.01530481,10
49.87057205,24.01956986,3
49.87036937,24.01902553,8
49.87397372,24.01481549,4
49.87113428,24.01830935,1
49.87409508,24.01490788,11
49.84947170,24.02730609,61
49.87378146,24.01444601,2
49.87247337,24.01680997,7
49.87418381,24.01429433,8
49.87204543,24.01614813,27
49.87523031,24.01440630,2
49.87440639,24.01406084,9
49.85218133,24.02733363,51
49.87436963,24.01400523,2
49.87446775,24.01383475,7
49.87327004,24.01508979,91
49.87433076,24.01333917,5
49.87429274,24.01222887,1
49.87443858,24.01294704,9
49.87444199,24.01166229,9
49.87479763,24.01136304,7
49.84962537,24.02722983,58
49.87459394,24.01223827,69
49.87471089,24.01047632,1
49.87457832,24.01060230,14
49.87511035,24.01146706,13
49.87467155,24.01004159,1
49.87544411,24.00977773,2
49.87548298,24.00963860,1
49.87558910,24.00932310,1
49.87536465,24.01070901,5
49.87569556,24.00895680,4
49.87538312,24.01058109,15
49.87559017,24.00807688,2
49.87557145,24.01007931,10
49.87579639,24.00994247,5
49.84975894,24.02717220,45
49.87585762,24.00931149,1
49.87589097,24.00919797,3
49.87607440,24.00879673,10
49.87672379,24.00313198,4
49.87614641,24.00846402,13
49.87737138,24.00274010,3
49.87627096,24.00832135,4
49.85260106,24.02759913,30
49.87628038,24.00773204,15
49.84994610,24.02709457,36
49.84778999,24.02790532,55
49.85013206,24.02701815,66
49.85320069,24.02749526,5
49.85029644,24.02694892,21
49.85327488,24.02801260,25
49.85051858,24.02686122,24
49.85113192,24.02699446,28
49.85133717,24.02709589,34
49.85465477,24.02806976,21
49.84791367,24.02779011,28
49.85389628,24.02828209,20
49.85533156,24.02815083,19
49.85408702,24.02829189,32
49.85423288,24.02829228,6
49.85464323,24.02831744,36
49.85544768,24.02841469,31
49.85699214,24.02761608,29
49.85584415,24.02833936,24
49.85600109,24.02828989,9
49.85732259,24.02745273,14
49.85614764,24.02823676,6
49.85629970,24.02818249,9
49.85765873,24.02714153,7
49.84821690,24.02783881,27
49.85707631,24.02782474,7
49.85714617,24.02778953,9
49.85723252,24.02776004,14
49.85766854,24.02753943,9
49.85778821,24.02748299,3
49.85797347,24.02740733,15
49.85916379,24.02667390,8
49.85815252,24.02733856,12
49.86938762,24.04455150,9
49.86925649,24.04433541,4
49.86948937,24.04411076,14
49.86923307,24.04413333,3
49.86951611,24.04617100,13
49.86926284,24.04540787,12
49.86926555,24.04518867,7
49.86952260,24.04578187,3
49.86927883,24.04497969,1
49.86950216,24.04551499,1
49.86924013,24.04471842,1
49.84027013,24.01550082,21
49.84083148,24.01557121,16
49.84103249,24.01538455,20
49.84070511,24.01575935,16
49.84721253,24.03326777,14
49.84767468,24.03243139,12
49.85083776,24.03503091,11
49.85028956,24.03243304,5
49.84715391,24.03401198,5
49.85092541,24.03735626,2
49.85087112,24.03948352,25
49.85165875,24.04184423,22
49.84682094,24.03395678,16
49.84758764,24.03333748,2
49.84759462,24.03277472,31
49.84096542,24.04621001,34
49.84162400,24.04552211,35
49.84172827,24.04565375,15
49.84111647,24.04610067,25
49.84124162,24.04601037,21
49.84131563,24.04595623,14
49.84133168,24.04529605,24
49.87211935,24.01395448,5
49.87241148,24.01387080,4
49.87244772,24.01364176,5
49.87259286,24.01371698,8
49.87276031,24.01360580,6
49.87273586,24.01307885,13
49.87292663,24.01326643,2
49.87287060,24.01268183,10
49.87301505,24.01283686,1
49.87307628,24.01229768,6
49.87327040,24.01203180,4
49.87319961,24.01146670,11
49.87350456,24.01258836,9
49.87358568,24.01246012,6
49.86149336,23.96623368,2
49.86130674,23.96620983,4
49.86062942,23.96608597,3
49.83470873,24.06825681,1
49.83442114,24.06931994,10
49.83440580,24.06967652,1
49.83451211,24.07010006,10
49.83437743,24.06976678,9
49.83458645,24.07041715,7
49.83435312,24.07002304,7
49.83458506,24.07061948,6
49.83432314,24.07017931,7
49.83454686,24.07080998,6
49.83445761,24.07108105,6
49.83443675,24.07122510,3
49.83439954,24.07139412,12
49.83435480,24.07167781,9
49.83433875,24.07183031,15
49.83462838,24.06860490,5
49.83417304,24.07228057,15
49.83411330,24.07257358,11
49.83455557,24.06927089,6
49.83441225,24.06904416,7
49.83452844,24.06953383,5
49.81663734,24.03619285,6
49.81686296,24.03584352,5
49.81582807,24.03562500,5
49.81670945,24.03572657,4
49.81570255,24.03554856,5
49.81557939,24.03545114,1
49.81638887,24.03550599,7
49.81543218,24.03534827,1
49.81596668,24.03521799,12
49.81527082,24.03525668,1
49.81564625,24.03489720,4
49.81511043,24.03512735,4
49.81486456,24.03501159,2
49.81467113,24.03487549,1
49.81445368,24.03471336,2
49.81649833,24.03609619,5
49.81732935,24.03615741,6
49.81634595,24.03598882,5
49.81718233,24.03605829,2
49.81701405,24.03594475,4
49.81592664,24.03586263,8
49.82910864,24.02862230,2
49.82909947,24.02825902,18
49.82911207,24.02801987,34
49.82934853,24.03117771,11
49.82912670,24.02778538,13
49.82911181,24.02569880,15
